sequencing_run_name,sample_name,fq_dir,r1_file,r2_file,reaction_group,temperature,replicate,reaction_time,probe,probe_concentration,RT,treated,buffer,construct,done_by,,,,,,
230831_M05164_0151_000000000-L642V,005-HIV-UUCG-ES-25c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,005-HIV-UUCG-ES-25c-a-5-p_S5_L001_R1_001.fastq.gz,005-HIV-UUCG-ES-25c-a-5-p_S5_L001_R2_001.fastq.gz,25_1_13,25,1,19200,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,006-HIV-UUCG-ES-25c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,006-HIV-UUCG-ES-25c-a-6-p_S6_L001_R1_001.fastq.gz,006-HIV-UUCG-ES-25c-a-6-p_S6_L001_R2_001.fastq.gz,25_1_13,25,1,27000,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,007-HIV-UUCG-ES-25c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,007-HIV-UUCG-ES-25c-b-1-p_S7_L001_R1_001.fastq.gz,007-HIV-UUCG-ES-25c-b-1-p_S7_L001_R2_001.fastq.gz,25_2_13,25,2,900,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,008-HIV-UUCG-ES-25c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,008-HIV-UUCG-ES-25c-b-2-p_S8_L001_R1_001.fastq.gz,008-HIV-UUCG-ES-25c-b-2-p_S8_L001_R2_001.fastq.gz,25_2_13,25,2,3000,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,009-HIV-UUCG-ES-25c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,009-HIV-UUCG-ES-25c-b-3-p_S9_L001_R1_001.fastq.gz,009-HIV-UUCG-ES-25c-b-3-p_S9_L001_R2_001.fastq.gz,25_2_13,25,2,5400,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,010-HIV-UUCG-ES-25c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,010-HIV-UUCG-ES-25c-b-4-p_S10_L001_R1_001.fastq.gz,010-HIV-UUCG-ES-25c-b-4-p_S10_L001_R2_001.fastq.gz,25_2_13,25,2,9600,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,011-HIV-UUCG-ES-25c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,011-HIV-UUCG-ES-25c-b-5-p_S11_L001_R1_001.fastq.gz,011-HIV-UUCG-ES-25c-b-5-p_S11_L001_R2_001.fastq.gz,25_2_13,25,2,19200,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,012-HIV-UUCG-ES-25c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,012-HIV-UUCG-ES-25c-b-6-p_S12_L001_R1_001.fastq.gz,012-HIV-UUCG-ES-25c-b-6-p_S12_L001_R2_001.fastq.gz,25_2_13,25,2,27000,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,013-HIV-UUCG-ES-70c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,013-HIV-UUCG-ES-70c-a-1-p_S13_L001_R1_001.fastq.gz,013-HIV-UUCG-ES-70c-a-1-p_S13_L001_R2_001.fastq.gz,70_1_13,70,1,20,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,014-HIV-UUCG-ES-70c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,014-HIV-UUCG-ES-70c-a-2-p_S14_L001_R1_001.fastq.gz,014-HIV-UUCG-ES-70c-a-2-p_S14_L001_R2_001.fastq.gz,70_1_13,70,1,45,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,015-HIV-UUCG-ES-70c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,015-HIV-UUCG-ES-70c-a-3-p_S15_L001_R1_001.fastq.gz,015-HIV-UUCG-ES-70c-a-3-p_S15_L001_R2_001.fastq.gz,70_1_13,70,1,75,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,016-HIV-UUCG-ES-70c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,016-HIV-UUCG-ES-70c-a-4-p_S16_L001_R1_001.fastq.gz,016-HIV-UUCG-ES-70c-a-4-p_S16_L001_R2_001.fastq.gz,70_1_13,70,1,150,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,017-HIV-UUCG-ES-70c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,017-HIV-UUCG-ES-70c-a-5-p_S17_L001_R1_001.fastq.gz,017-HIV-UUCG-ES-70c-a-5-p_S17_L001_R2_001.fastq.gz,70_1_13,70,1,240,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,018-HIV-UUCG-ES-70c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,018-HIV-UUCG-ES-70c-a-6-p_S18_L001_R1_001.fastq.gz,018-HIV-UUCG-ES-70c-a-6-p_S18_L001_R2_001.fastq.gz,70_1_13,70,1,300,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,019-HIV-UUCG-ES-70c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,019-HIV-UUCG-ES-70c-b-1-p_S19_L001_R1_001.fastq.gz,019-HIV-UUCG-ES-70c-b-1-p_S19_L001_R2_001.fastq.gz,70_2_13,70,2,20,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,020-HIV-UUCG-ES-70c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,020-HIV-UUCG-ES-70c-b-2-p_S20_L001_R1_001.fastq.gz,020-HIV-UUCG-ES-70c-b-2-p_S20_L001_R2_001.fastq.gz,70_2_13,70,2,45,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,021-HIV-UUCG-ES-70c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,021-HIV-UUCG-ES-70c-b-3-p_S21_L001_R1_001.fastq.gz,021-HIV-UUCG-ES-70c-b-3-p_S21_L001_R2_001.fastq.gz,70_2_13,70,2,75,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,022-HIV-UUCG-ES-70c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,022-HIV-UUCG-ES-70c-b-4-p_S22_L001_R1_001.fastq.gz,022-HIV-UUCG-ES-70c-b-4-p_S22_L001_R2_001.fastq.gz,70_2_13,70,2,150,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,023-HIV-UUCG-ES-70c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,023-HIV-UUCG-ES-70c-b-5-p_S23_L001_R1_001.fastq.gz,023-HIV-UUCG-ES-70c-b-5-p_S23_L001_R2_001.fastq.gz,70_2_13,70,2,240,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,024-HIV-UUCG-ES-70c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,024-HIV-UUCG-ES-70c-b-6-p_S24_L001_R1_001.fastq.gz,024-HIV-UUCG-ES-70c-b-6-p_S24_L001_R2_001.fastq.gz,70_2_13,70,2,300,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,025-HIV-UUCG-ES-75c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,025-HIV-UUCG-ES-75c-a-1-p_S25_L001_R1_001.fastq.gz,025-HIV-UUCG-ES-75c-a-1-p_S25_L001_R2_001.fastq.gz,75_1_13,75,1,15,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,026-HIV-UUCG-ES-75c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,026-HIV-UUCG-ES-75c-a-2-p_S26_L001_R1_001.fastq.gz,026-HIV-UUCG-ES-75c-a-2-p_S26_L001_R2_001.fastq.gz,75_1_13,75,1,30,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,027-HIV-UUCG-ES-75c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,027-HIV-UUCG-ES-75c-a-3-p_S27_L001_R1_001.fastq.gz,027-HIV-UUCG-ES-75c-a-3-p_S27_L001_R2_001.fastq.gz,75_1_13,75,1,60,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,028-HIV-UUCG-ES-75c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,028-HIV-UUCG-ES-75c-a-4-p_S28_L001_R1_001.fastq.gz,028-HIV-UUCG-ES-75c-a-4-p_S28_L001_R2_001.fastq.gz,75_1_13,75,1,90,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,029-HIV-UUCG-ES-75c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,029-HIV-UUCG-ES-75c-a-5-p_S29_L001_R1_001.fastq.gz,029-HIV-UUCG-ES-75c-a-5-p_S29_L001_R2_001.fastq.gz,75_1_13,75,1,150,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,030-HIV-UUCG-ES-75c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,030-HIV-UUCG-ES-75c-a-6-p_S30_L001_R1_001.fastq.gz,030-HIV-UUCG-ES-75c-a-6-p_S30_L001_R2_001.fastq.gz,75_1_13,75,1,200,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,031-HIV-UUCG-ES-75c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,031-HIV-UUCG-ES-75c-b-1-p_S31_L001_R1_001.fastq.gz,031-HIV-UUCG-ES-75c-b-1-p_S31_L001_R2_001.fastq.gz,75_2_13,75,2,15,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,032-HIV-UUCG-ES-75c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,032-HIV-UUCG-ES-75c-b-2-p_S32_L001_R1_001.fastq.gz,032-HIV-UUCG-ES-75c-b-2-p_S32_L001_R2_001.fastq.gz,75_2_13,75,2,30,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,033-HIV-UUCG-ES-75c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,033-HIV-UUCG-ES-75c-b-3-p_S33_L001_R1_001.fastq.gz,033-HIV-UUCG-ES-75c-b-3-p_S33_L001_R2_001.fastq.gz,75_2_13,75,2,60,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,034-HIV-UUCG-ES-75c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,034-HIV-UUCG-ES-75c-b-4-p_S34_L001_R1_001.fastq.gz,034-HIV-UUCG-ES-75c-b-4-p_S34_L001_R2_001.fastq.gz,75_2_13,75,2,90,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,035-HIV-UUCG-ES-75c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,035-HIV-UUCG-ES-75c-b-5-p_S35_L001_R1_001.fastq.gz,035-HIV-UUCG-ES-75c-b-5-p_S35_L001_R2_001.fastq.gz,75_2_13,75,2,150,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,036-HIV-UUCG-ES-75c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,036-HIV-UUCG-ES-75c-b-6-p_S36_L001_R1_001.fastq.gz,036-HIV-UUCG-ES-75c-b-6-p_S36_L001_R2_001.fastq.gz,75_2_13,75,2,200,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,037-HIV-UUCG-ES-80c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,037-HIV-UUCG-ES-80c-a-1-p_S37_L001_R1_001.fastq.gz,037-HIV-UUCG-ES-80c-a-1-p_S37_L001_R2_001.fastq.gz,80_1_13,80,1,10,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,038-HIV-UUCG-ES-80c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,038-HIV-UUCG-ES-80c-a-2-p_S38_L001_R1_001.fastq.gz,038-HIV-UUCG-ES-80c-a-2-p_S38_L001_R2_001.fastq.gz,80_1_13,80,1,20,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,039-HIV-UUCG-ES-80c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,039-HIV-UUCG-ES-80c-a-3-p_S39_L001_R1_001.fastq.gz,039-HIV-UUCG-ES-80c-a-3-p_S39_L001_R2_001.fastq.gz,80_1_13,80,1,45,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,040-HIV-UUCG-ES-80c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,040-HIV-UUCG-ES-80c-a-4-p_S40_L001_R1_001.fastq.gz,040-HIV-UUCG-ES-80c-a-4-p_S40_L001_R2_001.fastq.gz,80_1_13,80,1,70,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,041-HIV-UUCG-ES-80c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,041-HIV-UUCG-ES-80c-a-5-p_S41_L001_R1_001.fastq.gz,041-HIV-UUCG-ES-80c-a-5-p_S41_L001_R2_001.fastq.gz,80_1_13,80,1,110,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,042-HIV-UUCG-ES-80c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,042-HIV-UUCG-ES-80c-a-6-p_S42_L001_R1_001.fastq.gz,042-HIV-UUCG-ES-80c-a-6-p_S42_L001_R2_001.fastq.gz,80_1_13,80,1,135,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,043-HIV-UUCG-ES-80c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,043-HIV-UUCG-ES-80c-b-1-p_S43_L001_R1_001.fastq.gz,043-HIV-UUCG-ES-80c-b-1-p_S43_L001_R2_001.fastq.gz,80_2_13,80,2,10,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,044-HIV-UUCG-ES-80c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,044-HIV-UUCG-ES-80c-b-2-p_S44_L001_R1_001.fastq.gz,044-HIV-UUCG-ES-80c-b-2-p_S44_L001_R2_001.fastq.gz,80_2_13,80,2,20,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,045-HIV-UUCG-ES-80c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,045-HIV-UUCG-ES-80c-b-3-p_S45_L001_R1_001.fastq.gz,045-HIV-UUCG-ES-80c-b-3-p_S45_L001_R2_001.fastq.gz,80_2_13,80,2,45,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,046-HIV-UUCG-ES-80c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,046-HIV-UUCG-ES-80c-b-4-p_S46_L001_R1_001.fastq.gz,046-HIV-UUCG-ES-80c-b-4-p_S46_L001_R2_001.fastq.gz,80_2_13,80,2,70,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,047-HIV-UUCG-ES-80c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,047-HIV-UUCG-ES-80c-b-5-p_S47_L001_R1_001.fastq.gz,047-HIV-UUCG-ES-80c-b-5-p_S47_L001_R2_001.fastq.gz,80_2_13,80,2,110,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,048-HIV-UUCG-ES-80c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,048-HIV-UUCG-ES-80c-b-6-p_S48_L001_R1_001.fastq.gz,048-HIV-UUCG-ES-80c-b-6-p_S48_L001_R2_001.fastq.gz,80_2_13,80,2,135,dms,0.015852692,MRT,1,pH6.5_B,hiv_es2,EKC,,,,,,
230831_M05164_0151_000000000-L642V,049-HIV-A35G-25c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,049-HIV-A35G-25c-a-1-p_S49_L001_R1_001.fastq.gz,049-HIV-A35G-25c-a-1-p_S49_L001_R2_001.fastq.gz,25_1_11,25,1,900,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,050-HIV-A35G-25c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,050-HIV-A35G-25c-a-2-p_S50_L001_R1_001.fastq.gz,050-HIV-A35G-25c-a-2-p_S50_L001_R2_001.fastq.gz,25_1_11,25,1,3000,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,051-HIV-A35G-25c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,051-HIV-A35G-25c-a-3-p_S51_L001_R1_001.fastq.gz,051-HIV-A35G-25c-a-3-p_S51_L001_R2_001.fastq.gz,25_1_11,25,1,5400,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,052-HIV-A35G-25c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,052-HIV-A35G-25c-a-4-p_S52_L001_R1_001.fastq.gz,052-HIV-A35G-25c-a-4-p_S52_L001_R2_001.fastq.gz,25_1_11,25,1,9600,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,053-HIV-A35G-25c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,053-HIV-A35G-25c-a-5-p_S53_L001_R1_001.fastq.gz,053-HIV-A35G-25c-a-5-p_S53_L001_R2_001.fastq.gz,25_1_11,25,1,19200,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,054-HIV-A35G-25c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,054-HIV-A35G-25c-a-6-p_S54_L001_R1_001.fastq.gz,054-HIV-A35G-25c-a-6-p_S54_L001_R2_001.fastq.gz,25_1_11,25,1,27000,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,055-HIV-A35G-25c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,055-HIV-A35G-25c-b-1-p_S55_L001_R1_001.fastq.gz,055-HIV-A35G-25c-b-1-p_S55_L001_R2_001.fastq.gz,25_2_11,25,2,900,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,056-HIV-A35G-25c-b-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,056-HIV-A35G-25c-b-2-p_S56_L001_R1_001.fastq.gz,056-HIV-A35G-25c-b-2-p_S56_L001_R2_001.fastq.gz,25_2_11,25,2,3000,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,057-HIV-A35G-25c-b-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,057-HIV-A35G-25c-b-3-p_S57_L001_R1_001.fastq.gz,057-HIV-A35G-25c-b-3-p_S57_L001_R2_001.fastq.gz,25_2_11,25,2,5400,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,058-HIV-A35G-25c-b-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,058-HIV-A35G-25c-b-4-p_S58_L001_R1_001.fastq.gz,058-HIV-A35G-25c-b-4-p_S58_L001_R2_001.fastq.gz,25_2_11,25,2,9600,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,059-HIV-A35G-25c-b-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,059-HIV-A35G-25c-b-5-p_S59_L001_R1_001.fastq.gz,059-HIV-A35G-25c-b-5-p_S59_L001_R2_001.fastq.gz,25_2_11,25,2,19200,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,060-HIV-A35G-25c-b-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,060-HIV-A35G-25c-b-6-p_S60_L001_R1_001.fastq.gz,060-HIV-A35G-25c-b-6-p_S60_L001_R2_001.fastq.gz,25_2_11,25,2,27000,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,061-HIV-A35G-70c-a-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,061-HIV-A35G-70c-a-1-p_S61_L001_R1_001.fastq.gz,061-HIV-A35G-70c-a-1-p_S61_L001_R2_001.fastq.gz,70_1_11,70,1,20,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,062-HIV-A35G-70c-a-2-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,062-HIV-A35G-70c-a-2-p_S62_L001_R1_001.fastq.gz,062-HIV-A35G-70c-a-2-p_S62_L001_R2_001.fastq.gz,70_1_11,70,1,45,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,063-HIV-A35G-70c-a-3-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,063-HIV-A35G-70c-a-3-p_S63_L001_R1_001.fastq.gz,063-HIV-A35G-70c-a-3-p_S63_L001_R2_001.fastq.gz,70_1_11,70,1,75,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,064-HIV-A35G-70c-a-4-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,064-HIV-A35G-70c-a-4-p_S64_L001_R1_001.fastq.gz,064-HIV-A35G-70c-a-4-p_S64_L001_R2_001.fastq.gz,70_1_11,70,1,150,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,065-HIV-A35G-70c-a-5-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,065-HIV-A35G-70c-a-5-p_S65_L001_R1_001.fastq.gz,065-HIV-A35G-70c-a-5-p_S65_L001_R2_001.fastq.gz,70_1_11,70,1,240,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,066-HIV-A35G-70c-a-6-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,066-HIV-A35G-70c-a-6-p_S66_L001_R1_001.fastq.gz,066-HIV-A35G-70c-a-6-p_S66_L001_R2_001.fastq.gz,70_1_11,70,1,300,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
230831_M05164_0151_000000000-L642V,067-HIV-A35G-70c-b-1-p,/projects/b1044/Sequencing/SHAPE-Seq/EKC/230831_M05164_0151_000000000-L642V,067-HIV-A35G-70c-b-1-p_S67_L001_R1_001.fastq.gz,067-HIV-A35G-70c-b-1-p_S67_L001_R2_001.fastq.gz,70_2_11,70,2,20,dms,0.015852692,MRT,1,pH6.5_B,hiv_a35g,EKC,,,,,,
